ns,nd,nf,entropy,la,ld,lt,fix,NEDV,AGE,NUC,EXP,REXP,SEXP,bug_introducing
1,1,1,0,6,7,596,0,6,463,28,134,8,109,0
1,1,1,0,1,1,187,0,5,9765,15,135,1,110,0
1,1,1,0,1,1,51,0,5,40985,8,136,0,111,0
1,2,2,0.918296,0,1,396,0,4,21330,6,137,0,112,0
1,2,2,0.918296,0,2,24,0,4,9994,7,137,1,112,0
1,1,1,0,2,3,80,0,4,75435,10,139,0,114,0
1,1,1,0,5,1,133,0,3,76931,5,140,1,115,0
1,1,3,0.648126,25,28,199,0,4,67512,9,585,4,561,0
1,1,3,0.648126,119,0,0,0,1,0,1,585,0,561,1
1,1,3,0.648126,2,2,204,0,6,67512,11,585,4,561,0
1,1,2,0.216397,19,9,271,1,1,0,1,141,0,116,1
1,1,2,0.216397,1,0,271,1,4,72181,18,141,4,116,0
1,1,1,0,0,0,627,1,7,81725,41,143,3,118,0
1,2,5,0.788078,3,2,595,0,6,81593,29,144,9,119,0
1,2,5,0.788078,1,1,170,0,5,8606,9,144,2,119,0
1,2,5,0.788078,8,6,107,0,4,2838,8,144,0,119,0
1,2,5,0.788078,1,1,311,0,5,1491,15,144,1,119,0
1,2,5,0.788078,12,7,50,0,3,79472,5,144,0,119,1
1,1,1,0,7,54,280,0,3,79699,6,149,1,124,0
1,1,1,0,47,4,1126,0,3,13011,13,128,1,128,0
1,1,1,0,1,0,395,0,4,72313,7,588,2,564,0
1,1,1,0,110,5,630,0,7,11327,41,150,2,125,1
1,1,1,0,33,8,1169,0,3,69936,14,129,2,129,0
1,1,1,0,57,5,1152,0,4,62180,19,130,5,130,0
1,1,1,0,1,1,170,0,5,53924,10,131,2,131,0
1,1,1,0,1,1,248,0,4,83764,13,589,6.5,565,0
1,1,1,0,6,0,32,0,1,83133,2,590,1,566,0
1,1,1,0,2,3,36,0,1,80301,3,591,2,567,0
1,1,1,0,34,3,137,0,3,83638,6,592,2,568,0
1,1,1,0,27,4,311,0,6,86342,16,132,0,132,0
1,1,1,0,24,12,1204,1,4,36691,20,151,2,126,0
1,1,1,0,1,1,152,0,7,78105,18,152,1,127,0
1,1,1,0,1,1,157,0,4,54850,5,153,1,128,1
1,1,1,0,4,2,136,0,1,52420,3,154,2,25,0
1,1,1,0,1,1,55,0,5,45092,9,155,0,129,0
1,5,5,0.988603,3,3,177,0,3,53922,9,156,3,26,1
1,5,5,0.988603,3,3,127,0,3,71322,5,156,0,26,0
