ns,nd,nf,entropy,la,ld,lt,fix,NEDV,AGE,NUC,EXP,REXP,SEXP,bug_introducing
1,108,1217,0.884722,478,0,-478,0,1,0,1,95,0,0,0
1,108,1217,0.884722,73,0,-73,0,1,0,1,95,0,0,0
1,108,1217,0.884722,64,0,-64,0,1,0,1,95,0,0,0
1,108,1217,0.884722,76,0,-76,0,1,0,1,95,0,0,0
1,108,1217,0.884722,48,0,-48,0,1,0,1,95,0,0,0
1,108,1217,0.884722,193,0,-193,0,1,0,1,95,0,0,0
1,108,1217,0.884722,44,0,-44,0,1,0,1,95,0,0,0
1,108,1217,0.884722,32,0,-32,0,1,0,1,95,0,0,0
1,108,1217,0.884722,244,0,-244,0,1,0,1,95,0,0,0
1,108,1217,0.884722,350,0,-350,0,1,0,1,95,0,0,0
1,108,1217,0.884722,213,0,-213,0,1,0,1,95,0,0,0
1,108,1217,0.884722,108,0,-108,0,1,0,1,95,0,0,0
1,108,1217,0.884722,150,0,-150,0,1,0,1,95,0,0,0
1,108,1217,0.884722,57,0,-57,0,1,0,1,95,0,0,0
1,108,1217,0.884722,160,0,-160,0,1,0,1,95,0,0,0
1,108,1217,0.884722,142,0,-142,0,1,0,1,95,0,0,0
1,108,1217,0.884722,182,0,-182,0,1,0,1,95,0,0,0
1,108,1217,0.884722,37,0,-37,0,1,0,1,95,0,0,0
1,108,1217,0.884722,47,0,-47,0,1,0,1,95,0,0,0
1,108,1217,0.884722,64,0,-64,0,1,0,1,95,0,0,0
1,108,1217,0.884722,34,0,-34,0,1,0,1,95,0,0,0
1,108,1217,0.884722,33,0,-33,0,1,0,1,95,0,0,0
1,108,1217,0.884722,147,0,-147,0,1,0,1,95,0,0,0
1,108,1217,0.884722,346,0,-346,0,1,0,1,95,0,0,0
1,108,1217,0.884722,124,0,-124,0,1,0,1,95,0,0,0
1,108,1217,0.884722,510,0,-510,0,1,0,1,95,0,0,0
1,108,1217,0.884722,36,0,-36,0,1,0,1,95,0,0,0
1,108,1217,0.884722,146,0,-146,0,1,0,1,95,0,0,0
1,108,1217,0.884722,972,0,-972,0,1,0,1,95,0,0,0
1,108,1217,0.884722,76,0,-76,0,1,0,1,95,0,0,0
1,108,1217,0.884722,28,0,-28,0,1,0,1,95,0,0,0
1,108,1217,0.884722,355,0,-355,0,1,0,1,95,0,0,0
1,108,1217,0.884722,203,0,-203,0,1,0,1,95,0,0,0
1,108,1217,0.884722,460,0,-460,0,1,0,1,95,0,0,0
1,108,1217,0.884722,154,0,-154,0,1,0,1,95,0,0,0
1,108,1217,0.884722,101,0,-101,0,1,0,1,95,0,0,0
1,108,1217,0.884722,41,0,-41,0,1,0,1,95,0,0,0
1,108,1217,0.884722,458,0,-458,0,1,0,1,95,0,0,0
1,108,1217,0.884722,151,0,-151,0,1,0,1,95,0,0,0
1,108,1217,0.884722,120,0,-120,0,1,0,1,95,0,0,0
1,108,1217,0.884722,154,0,-154,0,1,0,1,95,0,0,0
1,108,1217,0.884722,136,0,-136,0,1,0,1,95,0,0,0
1,108,1217,0.884722,268,0,-268,0,1,0,1,95,0,0,0
1,108,1217,0.884722,214,0,-214,0,1,0,1,95,0,0,0
1,108,1217,0.884722,43,0,-43,0,1,0,1,95,0,0,0
1,108,1217,0.884722,53,0,-53,0,1,0,1,95,0,0,0
1,108,1217,0.884722,140,0,-140,0,1,0,1,95,0,0,0
1,108,1217,0.884722,132,0,-132,0,1,0,1,95,0,0,0
1,108,1217,0.884722,163,0,-163,0,1,0,1,95,0,0,0
1,108,1217,0.884722,120,0,-120,0,1,0,1,95,0,0,0
1,108,1217,0.884722,206,0,-206,0,1,0,1,95,0,0,0
1,108,1217,0.884722,112,0,-112,0,1,0,1,95,0,0,0
1,108,1217,0.884722,163,0,-163,0,1,0,1,95,0,0,0
1,108,1217,0.884722,102,0,-102,0,1,0,1,95,0,0,0
1,108,1217,0.884722,126,0,-126,0,1,0,1,95,0,0,0
1,108,1217,0.884722,30,0,-30,0,1,0,1,95,0,0,0
1,108,1217,0.884722,52,0,-52,0,1,0,1,95,0,0,0
1,108,1217,0.884722,76,0,-76,0,1,0,1,95,0,0,0
1,108,1217,0.884722,704,0,-704,0,1,0,1,95,0,0,0
1,108,1217,0.884722,299,0,-299,0,1,0,1,95,0,0,0
1,108,1217,0.884722,42,0,-42,0,1,0,1,95,0,0,0
1,108,1217,0.884722,81,0,-81,0,1,0,1,95,0,0,0
1,108,1217,0.884722,57,0,-57,0,1,0,1,95,0,0,0
1,108,1217,0.884722,60,0,-60,0,1,0,1,95,0,0,0
1,108,1217,0.884722,324,0,-324,0,1,0,1,95,0,0,0
1,108,1217,0.884722,101,0,-101,0,1,0,1,95,0,0,0
1,108,1217,0.884722,26,0,-26,0,1,0,1,95,0,0,0
1,108,1217,0.884722,33,0,-33,0,1,0,1,95,0,0,0
1,108,1217,0.884722,251,0,-251,0,1,0,1,95,0,0,0
1,108,1217,0.884722,55,0,-55,0,1,0,1,95,0,0,0
1,108,1217,0.884722,64,0,-64,0,1,0,1,95,0,0,0
1,108,1217,0.884722,231,0,-231,0,1,0,1,95,0,0,0
1,108,1217,0.884722,101,0,-101,0,1,0,1,95,0,0,0
1,108,1217,0.884722,253,0,-253,0,1,0,1,95,0,0,0
1,108,1217,0.884722,132,0,-132,0,1,0,1,95,0,0,0
1,108,1217,0.884722,40,0,-40,0,1,0,1,95,0,0,0
1,108,1217,0.884722,177,0,-177,0,1,0,1,95,0,0,0
1,108,1217,0.884722,132,0,-132,0,1,0,1,95,0,0,0
1,108,1217,0.884722,222,0,-222,0,1,0,1,95,0,0,0
1,108,1217,0.884722,343,0,-343,0,1,0,1,95,0,0,0
1,108,1217,0.884722,132,0,-132,0,1,0,1,95,0,0,0
1,108,1217,0.884722,132,0,-132,0,1,0,1,95,0,0,0
1,108,1217,0.884722,132,0,-132,0,1,0,1,95,0,0,0
1,108,1217,0.884722,132,0,-132,0,1,0,1,95,0,0,0
1,108,1217,0.884722,132,0,-132,0,1,0,1,95,0,0,0
1,108,1217,0.884722,175,0,-175,0,1,0,1,95,0,0,0
1,108,1217,0.884722,465,0,-465,0,1,0,1,95,0,0,0
1,108,1217,0.884722,254,0,-254,0,1,0,1,95,0,0,0
1,108,1217,0.884722,670,0,-670,0,1,0,1,95,0,0,0
1,108,1217,0.884722,554,0,-554,0,1,0,1,95,0,0,0
1,108,1217,0.884722,9788,0,-9788,0,1,0,1,95,0,0,0
1,108,1217,0.884722,5426,0,-5426,0,1,0,1,95,0,0,0
1,108,1217,0.884722,307,0,-307,0,1,0,1,95,0,0,0
1,108,1217,0.884722,132,0,-132,0,1,0,1,95,0,0,0
1,108,1217,0.884722,132,0,-132,0,1,0,1,95,0,0,0
1,108,1217,0.884722,177,0,-177,0,1,0,1,95,0,0,0
1,108,1217,0.884722,143,0,-143,0,1,0,1,95,0,0,0
1,108,1217,0.884722,402,0,-402,0,1,0,1,95,0,0,0
1,108,1217,0.884722,42,0,-42,0,1,0,1,95,0,0,0
1,108,1217,0.884722,614,0,-614,0,1,0,1,95,0,0,0
1,108,1217,0.884722,482,0,-482,0,1,0,1,95,0,0,0
1,108,1217,0.884722,125,0,-125,0,1,0,1,95,0,0,0
1,108,1217,0.884722,82,0,-82,0,1,0,1,95,0,0,0
1,108,1217,0.884722,447,0,-447,0,1,0,1,95,0,0,0
1,108,1217,0.884722,483,0,-483,0,1,0,1,95,0,0,0
1,108,1217,0.884722,575,0,-575,0,1,0,1,95,0,0,0
1,108,1217,0.884722,918,0,-918,0,1,0,1,95,0,0,0
1,108,1217,0.884722,154,0,-154,0,1,0,1,95,0,0,0
1,108,1217,0.884722,236,0,-236,0,1,0,1,95,0,0,0
1,108,1217,0.884722,95,0,-95,0,1,0,1,95,0,0,0
1,108,1217,0.884722,37,0,-37,0,1,0,1,95,0,0,0
1,108,1217,0.884722,161,0,-161,0,1,0,1,95,0,0,0
1,108,1217,0.884722,75,0,-75,0,1,0,1,95,0,0,0
1,108,1217,0.884722,80,0,-80,0,1,0,1,95,0,0,0
1,108,1217,0.884722,62,0,-62,0,1,0,1,95,0,0,0
1,108,1217,0.884722,155,0,-155,0,1,0,1,95,0,0,0
1,108,1217,0.884722,81,0,-81,0,1,0,1,95,0,0,0
1,108,1217,0.884722,208,0,-208,0,1,0,1,95,0,0,0
1,108,1217,0.884722,190,0,-190,0,1,0,1,95,0,0,0
1,108,1217,0.884722,105,0,-105,0,1,0,1,95,0,0,0
1,108,1217,0.884722,23,0,-23,0,1,0,1,95,0,0,0
1,108,1217,0.884722,189,0,-189,0,1,0,1,95,0,0,0
1,108,1217,0.884722,288,0,-288,0,1,0,1,95,0,0,0
1,108,1217,0.884722,96,0,-96,0,1,0,1,95,0,0,0
1,108,1217,0.884722,74,0,-74,0,1,0,1,95,0,0,0
1,108,1217,0.884722,76,0,-76,0,1,0,1,95,0,0,0
1,108,1217,0.884722,80,0,-80,0,1,0,1,95,0,0,0
1,108,1217,0.884722,501,0,-501,0,1,0,1,95,0,0,0
1,108,1217,0.884722,409,0,-409,0,1,0,1,95,0,0,0
1,108,1217,0.884722,127,0,-127,0,1,0,1,95,0,0,0
1,108,1217,0.884722,218,0,-218,0,1,0,1,95,0,0,0
1,108,1217,0.884722,347,0,-347,0,1,0,1,95,0,0,0
1,108,1217,0.884722,78,0,-78,0,1,0,1,95,0,0,0
1,108,1217,0.884722,49,0,-49,0,1,0,1,95,0,0,0
1,108,1217,0.884722,39,0,-39,0,1,0,1,95,0,0,0
1,108,1217,0.884722,61,0,-61,0,1,0,1,95,0,0,0
1,108,1217,0.884722,96,0,-96,0,1,0,1,95,0,0,0
1,108,1217,0.884722,94,0,-94,0,1,0,1,95,0,0,0
1,108,1217,0.884722,83,0,-83,0,1,0,1,95,0,0,0
1,108,1217,0.884722,46,0,-46,0,1,0,1,95,0,0,0
1,108,1217,0.884722,47,0,-47,0,1,0,1,95,0,0,0
1,108,1217,0.884722,204,0,-204,0,1,0,1,95,0,0,0
1,108,1217,0.884722,166,0,-166,0,1,0,1,95,0,0,0
1,108,1217,0.884722,76,0,-76,0,1,0,1,95,0,0,0
1,108,1217,0.884722,44,0,-44,0,1,0,1,95,0,0,0
1,108,1217,0.884722,82,0,-82,0,1,0,1,95,0,0,0
1,108,1217,0.884722,333,0,-333,0,1,0,1,95,0,0,0
1,108,1217,0.884722,63,0,-63,0,1,0,1,95,0,0,0
1,108,1217,0.884722,307,0,-307,0,1,0,1,95,0,0,0
1,108,1217,0.884722,467,0,-467,0,1,0,1,95,0,0,0
1,108,1217,0.884722,53,0,-53,0,1,0,1,95,0,0,0
1,108,1217,0.884722,190,0,-190,0,1,0,1,95,0,0,0
1,108,1217,0.884722,102,0,-102,0,1,0,1,95,0,0,0
1,108,1217,0.884722,127,0,-127,0,1,0,1,95,0,0,0
1,108,1217,0.884722,280,0,-280,0,1,0,1,95,0,0,0
1,108,1217,0.884722,122,0,-122,0,1,0,1,95,0,0,0
1,108,1217,0.884722,160,0,-160,0,1,0,1,95,0,0,0
1,108,1217,0.884722,46,0,-46,0,1,0,1,95,0,0,0
1,108,1217,0.884722,343,0,-343,0,1,0,1,95,0,0,0
1,108,1217,0.884722,90,0,-90,0,1,0,1,95,0,0,0
1,108,1217,0.884722,174,0,-174,0,1,0,1,95,0,0,0
1,108,1217,0.884722,140,0,-140,0,1,0,1,95,0,0,0
1,108,1217,0.884722,30,0,-30,0,1,0,1,95,0,0,0
