ns,nd,nf,entropy,la,ld,lt,fix,NEDV,AGE,NUC,EXP,REXP,SEXP,bug_introducing
1,3,33,0.653625,29,15,-14,0,1,81169,32,3133,13.8333,3133,0
1,3,33,0.653625,34,0,-34,0,2,82844,31,3133,12.1667,3133,0
1,3,33,0.653625,5,0,-5,0,2,81169,49,3133,15.1667,3133,0
1,1,1,0,2,4,2,1,2,6814,50,51,0,51,0
1,1,1,0,9,0,-9,0,2,8151,16,52,2,52,0
1,1,1,0,23,2,-21,1,2,10747,21,53,3.83333,53,0
1,1,1,0,7,0,-7,1,2,4811,50,54,9.33333,54,0
1,1,1,0,6,2,-4,1,2,18855,51,55,9.66667,55,0
1,1,1,0,110,0,-110,0,1,0,1,56,0,56,0
1,1,1,0,65,0,-65,0,1,0,1,57,0,57,0
1,1,1,0,149,0,-149,0,1,0,1,58,0,58,0
1,1,1,0,175,0,-175,0,1,0,1,59,0,59,0
1,1,1,0,3,3,0,1,2,27751,10,60,1.83333,60,0
1,1,1,0,1,1,0,1,2,18039,23,61,4.16667,61,0
1,1,6,0.938539,102,0,-102,0,1,0,1,62,0,62,0
1,1,6,0.938539,235,0,-235,0,1,0,1,62,0,62,1
1,1,6,0.938539,278,0,-278,0,1,0,1,62,0,62,1
1,1,6,0.938539,181,0,-181,0,1,0,1,62,0,62,0
1,1,6,0.938539,117,0,-117,0,1,0,1,62,0,62,0
1,1,6,0.938539,411,0,-411,0,1,0,1,62,0,62,0
1,1,5,0.866358,121,0,-121,0,1,0,1,68,0,68,0
1,1,5,0.866358,431,0,-431,0,1,0,1,68,0,68,1
1,1,5,0.866358,76,0,-76,0,1,0,1,68,0,68,0
1,1,5,0.866358,160,0,-160,0,1,0,1,68,0,68,0
1,1,5,0.866358,108,0,-108,0,1,0,1,68,0,68,1
1,1,1,0,274,0,-274,0,1,0,1,73,0,73,0
1,1,2,0.990544,302,0,-302,0,1,0,1,74,0,74,1
1,1,2,0.990544,380,0,-380,0,1,0,1,74,0,74,1
1,1,3,0.831128,473,0,-473,0,1,0,1,76,0,76,1
1,1,3,0.831128,98,0,-98,0,1,0,1,76,0,76,1
1,1,3,0.831128,202,0,-202,0,1,0,1,76,0,76,1
1,1,4,0.888966,301,0,-301,0,1,0,1,79,0,79,0
1,1,4,0.888966,137,0,-137,0,1,0,1,79,0,79,0
1,1,4,0.888966,527,0,-527,0,1,0,1,79,0,79,1
1,1,4,0.888966,146,0,-146,0,1,0,1,79,0,79,0
1,1,5,0.962167,577,0,-577,0,1,0,1,83,0,83,0
1,1,5,0.962167,232,0,-232,0,1,0,1,83,0,83,0
1,1,5,0.962167,527,0,-527,0,1,0,1,83,0,83,0
1,1,5,0.962167,359,0,-359,0,1,0,1,83,0,83,1
1,1,5,0.962167,271,0,-271,0,1,0,1,83,0,83,0
1,1,7,0.971778,133,0,-133,0,1,0,1,88,0,88,0
1,1,7,0.971778,103,0,-103,0,1,0,1,88,0,88,0
1,1,7,0.971778,129,0,-129,0,1,0,1,88,0,88,0
1,1,7,0.971778,53,0,-53,0,1,0,1,88,0,88,1
1,1,7,0.971778,171,0,-171,0,1,0,1,88,0,88,0
1,1,7,0.971778,172,0,-172,0,1,0,1,88,0,88,1
1,1,7,0.971778,176,0,-176,0,1,0,1,88,0,88,0
1,1,1,0,239,0,-239,0,1,0,1,95,0,95,1
1,1,1,0,4,0,-4,0,2,83555,52,96,10.6667,96,0
1,1,13,0.977275,2,0,-2,0,1,63720,2,97,0.5,97,0
1,1,13,0.977275,2,0,-2,0,2,22929,3,97,0.5,97,0
1,1,13,0.977275,2,0,-2,0,2,7736,22,97,4.66667,97,0
1,1,13,0.977275,3,1,-2,0,2,28331,3,97,0,97,0
1,1,13,0.977275,2,0,-2,0,1,10092,2,97,0.5,97,0
1,1,13,0.977275,3,1,-2,0,2,28331,5,97,0.5,97,0
1,1,13,0.977275,3,1,-2,0,2,28331,6,97,0.5,97,0
1,1,13,0.977275,3,1,-2,0,2,580,11,97,2.83333,97,0
1,1,13,0.977275,2,0,-2,0,2,542,24,97,5.16667,97,0
1,1,13,0.977275,3,1,-2,0,2,15772,11,97,2.33333,97,0
1,1,13,0.977275,3,1,-2,0,2,15772,11,97,2.33333,97,0
1,1,13,0.977275,2,0,-2,0,2,7747,17,97,3,97,0
1,1,13,0.977275,2,0,-2,0,2,17577,3,97,0.333333,97,0
1,2,2,1,1,1,0,0,2,3148,53,110,11.6667,110,0
1,2,2,1,1,1,0,0,1,3356,2,110,1,110,0
1,11,138,0.855995,44,0,-44,0,1,0,1,3166,0,3166,0
1,11,138,0.855995,9,0,-9,0,1,0,1,3166,0,3166,0
1,11,138,0.855995,450,0,-450,0,1,0,1,3166,0,3166,0
1,11,138,0.855995,33,0,-33,0,1,0,1,3166,0,3166,0
1,11,138,0.855995,141,0,-141,0,1,0,1,3166,0,3166,0
1,11,138,0.855995,36,0,-36,0,1,0,1,3166,0,3166,0
1,11,138,0.855995,185,0,-185,0,1,0,1,3166,0,3166,0
1,11,138,0.855995,184,0,-184,0,1,0,1,3166,0,3166,0
1,11,138,0.855995,146,0,-146,0,1,0,1,3166,0,3166,0
1,11,138,0.855995,168,0,-168,0,1,0,1,3166,0,3166,0
1,11,138,0.855995,34,0,-34,0,1,0,1,3166,0,3166,0
1,11,138,0.855995,197,0,-197,0,1,0,1,3166,0,3166,0
1,11,138,0.855995,30,0,-30,0,1,0,1,3166,0,3166,0
1,11,138,0.855995,36,0,-36,0,1,0,1,3166,0,3166,0
1,11,138,0.855995,59,0,-59,0,1,0,1,3166,0,3166,0
1,11,138,0.855995,59,0,-59,0,1,0,1,3166,0,3166,0
1,11,138,0.855995,119,0,-119,0,1,0,1,3166,0,3166,0
1,11,138,0.855995,67,0,-67,0,1,0,1,3166,0,3166,0
1,11,138,0.855995,121,0,-121,0,1,0,1,3166,0,3166,0
1,11,138,0.855995,268,0,-268,0,1,0,1,3166,0,3166,0
1,11,138,0.855995,103,0,-103,0,1,0,1,3166,0,3166,0
1,11,138,0.855995,53,0,-53,0,1,0,1,3166,0,3166,0
1,11,138,0.855995,75,0,-75,0,1,0,1,3166,0,3166,0
1,11,138,0.855995,6,0,-6,0,1,0,1,3166,0,3166,0
1,11,138,0.855995,30,0,-30,0,1,0,1,3166,0,3166,0
1,11,138,0.855995,108,0,-108,0,1,0,1,3166,0,3166,0
1,11,138,0.855995,86,0,-86,0,1,0,1,3166,0,3166,0
1,11,138,0.855995,188,0,-188,0,1,0,1,3166,0,3166,0
1,11,138,0.855995,123,0,-123,0,1,0,1,3166,0,3166,0
1,11,138,0.855995,258,0,-258,0,1,0,1,3166,0,3166,0
1,11,138,0.855995,129,0,-129,0,1,0,1,3166,0,3166,0
1,11,138,0.855995,34,0,-34,0,1,0,1,3166,0,3166,0
1,11,138,0.855995,123,0,-123,0,1,0,1,3166,0,3166,0
1,11,138,0.855995,15,0,-15,0,1,0,1,3166,0,3166,0
1,11,138,0.855995,170,0,-170,0,1,0,1,3166,0,3166,0
1,11,138,0.855995,29,0,-29,0,1,0,1,3166,0,3166,0
1,11,138,0.855995,81,0,-81,0,1,0,1,3166,0,3166,0
1,11,138,0.855995,123,0,-123,0,1,0,1,3166,0,3166,0
1,11,138,0.855995,67,0,-67,0,1,0,1,3166,0,3166,0
1,11,138,0.855995,70,0,-70,0,1,0,1,3166,0,3166,0
1,11,138,0.855995,9,0,-9,0,1,0,1,3166,0,3166,0
1,11,138,0.855995,116,0,-116,0,1,0,1,3166,0,3166,0
1,11,138,0.855995,88,0,-88,0,1,0,1,3166,0,3166,0
1,11,138,0.855995,36,0,-36,0,1,0,1,3166,0,3166,0
1,11,138,0.855995,183,0,-183,0,1,0,1,3166,0,3166,0
1,11,138,0.855995,177,0,-177,0,1,0,1,3166,0,3166,0
1,11,138,0.855995,110,0,-110,0,1,0,1,3166,0,3166,0
1,11,138,0.855995,73,0,-73,0,1,0,1,3166,0,3166,0
1,11,138,0.855995,116,0,-116,0,1,0,1,3166,0,3166,0
1,11,138,0.855995,48,0,-48,0,1,0,1,3166,0,3166,0
1,11,138,0.855995,78,12,-66,0,2,15399,51,3166,15.5833,3166,0
1,11,138,0.855995,15,1,-14,0,2,24310,53,3166,16.8333,3166,0
1,11,138,0.855995,2,1,-1,0,2,27736,64,3166,27.8333,3166,1
1,11,138,0.855995,3,0,-3,0,1,22213,20,3166,5.83333,3166,0
1,11,138,0.855995,5,3,-2,0,1,24310,8,3166,3,3166,0
1,11,138,0.855995,50,6,-44,0,1,33340,14,3166,3.75,3166,0
1,11,138,0.855995,103,0,-103,0,3,24310,54,3166,18,3166,1
1,11,138,0.855995,2,2,0,0,1,29264,7,3166,2.08333,3166,0
1,11,138,0.855995,4,4,0,0,1,29841,25,3166,7.25,3166,0
1,11,138,0.855995,71,0,-71,0,1,24180,42,3166,12.6667,3166,0
1,11,138,0.855995,1,1,0,0,1,35727,43,3166,12.75,3166,0
1,11,138,0.855995,228,13,-215,0,1,23659,20,3166,5.83333,3166,1
1,11,138,0.855995,23,0,-23,0,2,3051,31,3166,8.83333,3166,0
1,11,138,0.855995,129,0,-129,0,1,0,1,3166,0,3166,0
1,11,138,0.855995,174,0,-174,0,1,0,1,3166,0,3166,0
1,11,138,0.855995,501,0,-501,0,1,0,1,3166,0,3166,1
1,11,138,0.855995,124,0,-124,0,1,0,1,3166,0,3166,0
1,11,138,0.855995,61,68,7,0,1,0,1,3166,0,3166,0
1,11,138,0.855995,49,44,-5,0,1,0,1,3166,0,3166,0
1,11,138,0.855995,266,16,-250,0,1,27736,10,3166,6,3166,1
1,11,138,0.855995,50,1,-49,0,1,8942,4,3166,1.16667,3166,0
1,11,138,0.855995,12,1,-11,0,1,24180,18,3166,5.91667,3166,0
1,11,138,0.855995,486,23,-463,0,2,24310,22,3166,7.75,3166,1
1,11,138,0.855995,384,0,-384,0,1,0,1,3166,0,3166,1
1,11,138,0.855995,24,0,-24,0,1,8942,11,3166,4.16667,3166,0
1,11,138,0.855995,19,1,-18,0,1,24180,16,3166,7.16667,3166,1
1,11,138,0.855995,3,0,-3,0,2,29662,17,3166,5,3166,0
1,11,138,0.855995,312,69,-243,0,2,24310,40,3166,14.1667,3166,1
1,11,138,0.855995,9,5,-4,0,2,24310,34,3166,10.9167,3166,1
1,11,138,0.855995,150,8,-142,0,2,27736,50,3166,19.5,3166,1
1,11,138,0.855995,18,0,-18,0,1,27736,4,3166,3,3166,1
1,11,138,0.855995,39,2,-37,0,1,27736,5,3166,4,3166,1
1,11,138,0.855995,58,3,-55,0,1,27736,10,3166,3.58333,3166,0
1,11,138,0.855995,2,2,0,0,1,28332,6,3166,1.41667,3166,0
1,11,138,0.855995,3,1,-2,0,1,14191,19,3166,5.83333,3166,0
1,11,138,0.855995,145,128,-17,0,3,27736,137,3166,46.4167,3166,1
1,11,138,0.855995,8,6,-2,0,2,29264,19,3166,5.5,3166,0
1,11,138,0.855995,1,0,-1,0,1,24310,12,3166,4.83333,3166,0
1,11,138,0.855995,39,20,-19,0,1,27736,23,3166,10.5,3166,0
1,11,138,0.855995,4,1,-3,0,1,85764,16,3166,5.16667,3166,0
1,11,138,0.855995,1,1,0,0,1,24310,9,3166,3.5,3166,0
1,11,138,0.855995,24,0,-24,0,2,22505,19,3166,6.25,3166,1
1,11,138,0.855995,34,0,-34,0,2,27736,38,3166,15.1667,3166,0
1,11,138,0.855995,4,0,-4,0,1,24310,18,3166,6.25,3166,0
1,11,138,0.855995,155,101,-54,0,1,35064,17,3166,5.66667,3166,0
1,11,138,0.855995,976,0,-976,0,1,0,1,3166,0,3166,1
1,11,138,0.855995,96,121,25,0,1,22505,26,3166,9.41667,3166,1
1,11,138,0.855995,212,104,-108,0,1,22505,23,3166,9,3166,1
1,11,138,0.855995,374,33,-341,0,1,27736,31,3166,15.3333,3166,1
1,11,138,0.855995,4,4,0,0,1,24310,15,3166,6,3166,0
1,11,138,0.855995,144,0,-144,0,1,0,1,3166,0,3166,0
1,11,138,0.855995,11,21,10,0,1,79657,4,3166,1.16667,3166,0
1,11,138,0.855995,109,0,-109,0,1,0,1,3166,0,3166,0
1,11,138,0.855995,380,3,-377,0,1,27736,7,3166,4.5,3166,1
1,11,138,0.855995,12,4,-8,0,1,27736,14,3166,8,3166,0
1,11,138,0.855995,1,1,0,0,2,24180,20,3166,6.66667,3166,0
1,11,138,0.855995,8,0,-8,0,1,24310,20,3166,7.16667,3166,0
1,11,138,0.855995,6,8,2,0,1,22505,18,3166,5.83333,3166,0
1,11,138,0.855995,205,31,-174,0,2,27736,65,3166,24.25,3166,1
1,11,138,0.855995,13,29,16,0,1,0,1,3166,0,3166,0
1,11,138,0.855995,439,25,-414,0,1,24310,2,3166,1,3166,0
1,11,138,0.855995,44,11,-33,0,1,24310,5,3166,2.5,3166,1
1,11,138,0.855995,5,1,-4,0,1,27736,33,3166,13.9167,3166,0
1,11,138,0.855995,1,1,0,0,1,24310,14,3166,5.66667,3166,0
1,11,138,0.855995,194,0,-194,0,1,0,1,3166,0,3166,0
1,11,138,0.855995,19,1,-18,0,1,22505,8,3166,4.5,3166,0
1,11,138,0.855995,1,1,0,0,2,6733,4,3166,0.833333,3166,0
1,11,138,0.855995,1,1,0,0,2,6733,6,3166,1.16667,3166,0
1,11,138,0.855995,1,1,0,0,2,6733,7,3166,1.5,3166,0
1,11,138,0.855995,1,1,0,0,2,6733,12,3166,2,3166,0
1,11,138,0.855995,1,1,0,0,2,6733,12,3166,4.16667,3166,0
1,11,138,0.855995,1,1,0,0,2,6733,12,3166,4.66667,3166,0
1,11,138,0.855995,1,1,0,0,2,3767,54,3166,14.1667,3166,0
1,11,138,0.855995,3,3,0,0,2,7234,2,3166,0,3166,0
1,11,138,0.855995,3,3,0,0,2,7234,2,3166,0,3166,0
1,11,138,0.855995,3,3,0,0,2,7144,2,3166,0,3166,0
1,11,138,0.855995,3,3,0,0,2,7144,2,3166,0,3166,0
1,11,138,0.855995,3,3,0,0,2,7123,2,3166,0,3166,0
1,11,138,0.855995,1,1,0,0,2,3767,3,3166,0,3166,1
1,11,138,0.855995,2,2,0,0,2,7123,2,3166,0,3166,0
1,11,138,0.855995,3,3,0,0,2,7096,2,3166,0,3166,0
1,11,138,0.855995,5,5,0,0,2,7096,2,3166,0,3166,0
1,11,138,0.855995,4,4,0,0,2,7096,2,3166,0,3166,0
1,11,138,0.855995,3,3,0,0,2,7078,2,3166,0,3166,0
1,11,138,0.855995,3,3,0,0,2,7078,2,3166,0,3166,0
1,3,31,0.525371,2,2,0,0,2,77185,54,3301,17.8333,3301,0
1,3,31,0.525371,2,2,0,0,2,77185,65,3301,28.8333,3301,1
1,3,31,0.525371,14,1,-13,0,1,77185,21,3301,6.83333,3301,0
1,3,31,0.525371,27,2,-25,0,1,77185,11,3301,7,3301,1
1,3,31,0.525371,226,23,-203,0,1,15095,6,3301,2.5,3301,0
1,3,31,0.525371,1,1,0,0,1,18521,37,3301,14.75,3301,0
1,3,31,0.525371,145,37,-108,0,1,18521,3,3301,2,3301,0
1,3,31,0.525371,1585,0,-1585,0,1,0,1,3301,0,3301,1
1,3,31,0.525371,0,2,2,0,2,77185,23,3301,8.75,3301,0
1,3,31,0.525371,9,9,0,0,2,18521,20,3301,7.91667,3301,0
1,3,31,0.525371,2,1,-1,0,2,77185,41,3301,15.0833,3301,0
1,3,31,0.525371,1,1,0,0,1,77185,5,3301,4,3301,0
1,3,31,0.525371,9,9,0,0,1,77185,11,3301,4.58333,3301,1
1,3,31,0.525371,10,10,0,0,3,77185,138,3301,47.3333,3301,1
1,3,31,0.525371,4,4,0,0,1,70442,4,3301,1.33333,3301,0
1,3,31,0.525371,1,1,0,0,1,14965,3,3301,2,3301,0
1,3,31,0.525371,4,5,1,0,1,77185,13,3301,5.83333,3301,0
1,3,31,0.525371,14,2,-12,0,1,77185,24,3301,11.5,3301,0
1,3,31,0.525371,47,3,-44,0,1,77185,2,3301,1,3301,1
1,3,31,0.525371,1,1,0,0,1,77185,32,3301,16.3333,3301,0
1,3,31,0.525371,86,1,-85,0,1,77185,2,3301,1,3301,0
1,3,31,0.525371,1,1,0,0,1,77185,5,3301,2.16667,3301,0
1,3,31,0.525371,856,7,-849,0,1,77185,2,3301,1,3301,1
1,3,31,0.525371,67,220,153,0,1,77185,8,3301,5.5,3301,0
1,3,31,0.525371,121,20,-101,0,1,77185,15,3301,9,3301,1
1,3,31,0.525371,5,1,-4,0,1,77185,21,3301,8.16667,3301,0
1,3,31,0.525371,2,2,0,0,1,77185,19,3301,6.83333,3301,0
1,3,31,0.525371,2,2,0,0,2,77185,66,3301,25.25,3301,0
1,3,31,0.525371,2,2,0,0,1,77185,6,3301,3.5,3301,0
1,3,31,0.525371,7,1,-6,0,1,77185,15,3301,6.66667,3301,0
1,3,31,0.525371,1,1,0,0,2,84419,2,3301,0,3301,0
1,10,44,0.992806,2,4,2,0,2,85009,52,3332,16.5833,3332,0
1,10,44,0.992806,0,2,2,0,1,7824,25,3332,12.5,3332,0
1,10,44,0.992806,0,3,3,0,1,7824,3,3332,2,3332,0
1,10,44,0.992806,1,1,0,0,2,6113,2,3332,0,3332,0
1,10,44,0.992806,1,1,0,0,2,6019,2,3332,0,3332,0
1,10,44,0.992806,1,1,0,0,2,6069,2,3332,0,3332,0
1,10,44,0.992806,1,1,0,0,2,85009,5,3332,1.83333,3332,0
1,10,44,0.992806,1,1,0,0,2,85009,7,3332,2.16667,3332,0
1,10,44,0.992806,1,1,0,0,2,85009,8,3332,2.5,3332,0
1,10,44,0.992806,1,1,0,0,2,5992,2,3332,0,3332,0
1,10,44,0.992806,1,1,0,0,2,85009,13,3332,3,3332,0
1,10,44,0.992806,1,1,0,0,2,85009,13,3332,5.16667,3332,0
1,10,44,0.992806,1,1,0,0,2,85009,13,3332,5.66667,3332,0
1,10,44,0.992806,1,1,0,0,2,85009,55,3332,15.1667,3332,0
1,10,44,0.992806,1,1,0,0,2,5670,2,3332,0,3332,0
1,10,44,0.992806,1,1,0,0,2,5843,2,3332,0,3332,0
1,10,44,0.992806,1,1,0,0,2,85009,3,3332,1,3332,0
1,10,44,0.992806,1,1,0,0,2,5843,2,3332,0,3332,0
1,10,44,0.992806,1,1,0,0,2,7824,3,3332,1,3332,0
1,10,44,0.992806,1,1,0,0,2,85009,3,3332,1,3332,0
1,10,44,0.992806,1,1,0,0,2,5843,2,3332,0,3332,0
