@relation 'MyLucene-weka.filters.unsupervised.attribute.Remove-R1-2-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.CfsSubsetEval-Sweka.attributeSelection.BestFirst -D 1 -N 5'

@attribute commit_hour numeric
@attribute cumulative_bug_count numeric
@attribute change_log_length numeric
@attribute changed_LOC numeric
@attribute nd numeric
@attribute entropy numeric
@attribute la numeric
@attribute AGE {7938632.0,138.0,9707.0,8300.0,3937699.0,243437.0,243505.0,259621.0,2.8470231E7,242.0,582042.0,93843.0,0.0,2335332.0,1064838.0,712043.0,2276333.0,961875.0,4451746.0,774853.0,6931638.0,431175.0,5287162.0,5286572.0,1.2041838E7,4760979.0,2113213.0,1575119.0,4290911.0,2868435.0,4703288.0,544814.0,3254401.0,1283829.0,3491681.0,null}
@attribute CountDeclClassVariable_delta numeric
@attribute CountSemicolon_delta numeric
@attribute CountDeclmethodNameDefault_delta numeric
@attribute SumCyclomaticModified_delta numeric
@attribute CountLineCodeDecl_delta numeric
@attribute CountLineCode_delta numeric
@attribute CountDeclInstancemethodName_delta numeric
@attribute CountLineBlank_delta numeric
@attribute CountLine_delta numeric
@attribute CountDeclClassmethodName_delta numeric
@attribute CountDeclmethodNamePrivate_delta numeric
@attribute CountDeclmethodNamePublic_delta numeric
@attribute CountDeclClass_delta numeric
@attribute CountDeclmethodNameProtected_delta numeric
@attribute CountStmt_delta numeric
@attribute s13 numeric
@attribute s18 numeric
@attribute s46 numeric
@attribute s50 numeric
@attribute s75 numeric
@attribute s94 numeric
@attribute s112 numeric
@attribute s118 numeric
@attribute s145 numeric
@attribute s162 numeric
@attribute s174 numeric
@attribute s252 numeric
@attribute s263 numeric
@attribute s286 numeric
@attribute s319 numeric
@attribute s344 numeric
@attribute s370 numeric
@attribute s394 numeric
@attribute s418 numeric
@attribute s423 numeric
@attribute s464 numeric
@attribute s487 numeric
@attribute s500 numeric
@attribute s562 numeric
@attribute s569 numeric
@attribute s620 numeric
@attribute s755 numeric
@attribute s768 numeric
@attribute s782 numeric
@attribute s783 numeric
@attribute s792 numeric
@attribute s980 numeric
@attribute s1095 numeric
@attribute s1262 numeric
@attribute s1267 numeric
@attribute s1275 numeric
@attribute s1277 numeric
@attribute s1306 numeric
@attribute s1308 numeric
@attribute s1351 numeric
@attribute s1420 numeric
@attribute s1427 numeric
@attribute s1631 numeric
@attribute s1733 numeric
@attribute s2030 numeric
@attribute s2218 numeric
@attribute s2245 numeric
@attribute s2584 numeric
@attribute s2959 numeric
@attribute s2984 numeric
@attribute s3207 numeric
@attribute s3266 numeric
@attribute s3336 numeric
@attribute s3719 numeric
@attribute s4101 numeric
@attribute s5029 numeric
@attribute s5652 numeric
@attribute s6776 numeric
@attribute s6826 numeric
@attribute s6890 numeric
@attribute s6960 numeric
@attribute s7053 numeric
@attribute s7068 numeric
@attribute s7237 numeric
@attribute s7729 numeric
@attribute s9832 numeric
@attribute bug_introducing {0,1}

@data
21,5,186,2,1,0,1,null,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,111,0,0,1,4,0,0,0,4,2,21,0,0,0,7,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
14,5,192,2,1,0,1,null,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,131,0,0,1,4,0,0,0,4,2,23,0,0,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20,7,229,139,1,0,136,null,7,36,0,22,24,79,11,8,133,0,6,5,3,0,61,1,131,0,0,11,26,5,0,53,44,4,52,0,0,0,26,0,93,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,10,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
20,8,203,12,1,0,6,null,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,131,0,0,1,121,4,0,49,131,2,37,0,0,0,17,0,72,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,5,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
20,3,169,13,1,0,10,null,0,5,0,3,2,7,0,0,7,0,0,0,0,0,7,1,111,0,0,0,1,0,0,0,4,0,0,0,0,0,4,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,4,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20,9,261,84,1,0,62,null,0,6,-1,2,2,10,2,1,40,0,1,2,0,0,8,1,131,0,0,1,27,4,0,61,57,2,43,0,0,0,19,0,106,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,6,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
20,9,156,2,1,0,1,null,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,131,0,0,1,26,3,0,44,38,2,39,0,0,0,18,0,81,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,5,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20,9,170,0,1,0,0,null,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,131,0,0,1,24,3,0,44,38,12,39,0,0,0,18,0,79,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,5,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22,9,154,28,1,0,20,null,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,1,131,0,0,1,24,3,0,48,38,2,39,0,0,0,18,0,95,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,5,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22,1,160,33,1,0,16,null,0,0,0,0,0,1,0,0,-1,0,0,0,0,0,0,1,11,1,0,0,5,0,0,4,1,2,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
13,3,172,4,1,0,2,null,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,111,0,0,0,0,0,0,0,65,0,30,0,0,0,31,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,10,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21,1,160,23,1,0,11,null,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,1,16,0,0,0,16,0,0,0,0,2,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
21,1,259,12,1,0,4,null,0,-5,0,0,-5,-5,0,0,-4,0,0,0,0,0,-5,1,18,0,0,0,8,0,1,2,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
21,3,230,14,1,0,11,null,1,4,0,1,1,6,0,2,8,0,0,0,0,0,5,1,15,0,0,0,1,0,0,12,17,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,11,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21,4,319,19,2,0.738285,19,null,0,7,0,3,3,13,0,1,19,1,0,1,0,0,10,1,1101,0,0,0,116,2,0,23,78,1,34,0,8,0,36,1,0,0,0,0,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21,6,319,5,2,0.738285,3,null,0,1,0,0,1,1,0,0,1,0,0,0,0,0,1,1,111,0,0,0,16,0,0,1,6,0,14,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
21,3,396,21,1,0.422001,11,null,0,2,0,0,2,2,0,2,1,0,0,0,0,0,2,1,111,0,0,0,24,0,0,2,6,0,17,0,0,0,2,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21,1,396,224,1,0.422001,224,null,7,69,0,31,32,118,4,19,224,6,3,7,2,0,102,1,181,0,0,0,212,4,0,14,46,0,132,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
21,1,221,9,1,0.811278,5,null,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,13,0,0,0,8,0,0,1,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
21,1,221,3,1,0.811278,2,null,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,11,1,0,0,3,0,0,2,1,0,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
22,3,195,63,1,0,32,null,0,0,0,0,0,-2,0,-11,1,0,0,0,0,0,0,1,111,0,0,1,23,0,0,12,2,1,15,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
22,3,312,8,1,0,8,null,0,1,0,1,1,3,1,2,9,0,0,1,0,0,2,1,111,0,0,1,23,0,0,12,2,0,17,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,2,215,3,1,0,0,null,0,-1,0,-1,0,-3,-1,0,-3,0,0,-1,0,0,-2,1,121,0,0,0,4,3,1,0,4,0,8,0,0,0,9,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21,3,208,8,1,0.403891,4,null,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,111,0,0,0,0,0,0,0,65,0,30,0,0,0,31,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,10,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21,1,208,44,1,0.403891,23,null,0,1,0,0,2,2,0,0,2,0,0,0,0,0,1,1,11,0,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21,1,208,346,1,0.403891,184,null,0,12,0,6,0,22,0,0,22,0,0,0,0,0,18,1,128,0,0,0,0,0,0,0,292,0,12,0,0,0,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22,11,255,15,1,0.811278,11,null,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,1,141,0,0,0,17,0,0,12,1,1,11,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
22,6,255,5,1,0.811278,2,null,0,-1,0,0,-1,-1,0,0,-1,0,0,0,0,0,-1,1,111,0,0,0,16,0,0,1,6,0,14,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,21,253,46,1,0,23,null,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1161,0,0,0,12,1,1,8,32,1,67,0,0,3,14,0,44,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,17,56,8,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
13,4,293,4,1,0,2,null,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1101,0,0,0,16,2,0,22,81,1,33,1,8,0,36,1,0,0,0,0,4,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,4,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15,4,203,39,1,0,23,null,0,2,0,2,-3,-1,2,2,7,0,0,2,0,0,4,1,1101,0,0,0,16,2,0,22,77,1,37,0,8,0,36,1,0,0,0,0,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20,2,192,0,1,0,0,null,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,11,0,0,0,18,1,0,2,8,1,8,0,0,0,5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,8,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13,5,238,37,1,0,33,null,3,12,0,2,8,20,1,3,30,0,1,0,0,0,14,1,161,0,0,1,4,0,0,0,4,2,27,0,0,0,17,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13,5,256,58,2,0.758896,34,null,-1,1,0,1,2,3,2,1,10,-1,-1,2,0,0,2,1,1101,0,0,0,116,2,1,22,79,1,39,1,8,0,36,1,0,2,0,0,4,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,3,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
13,2,256,32,2,0.758896,15,null,0,-1,0,0,-2,-2,0,0,-2,0,0,0,0,0,-1,1,111,0,0,0,11,0,1,0,0,0,1,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
13,4,256,248,2,0.758896,132,null,0,8,0,5,0,16,0,0,16,0,0,0,0,0,13,1,1181,0,0,0,1,0,1,0,201,0,12,1,0,0,33,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,14,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
13,3,256,30,2,0.758896,25,null,1,6,0,3,3,10,1,3,20,0,0,1,0,0,9,1,111,0,0,0,18,0,1,0,10,0,10,1,0,0,3,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
13,4,256,49,2,0.758896,45,null,0,8,0,2,4,12,1,1,41,0,0,1,0,0,10,1,111,0,0,3,114,4,1,0,9,0,7,1,0,0,3,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5,12,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
9,2,321,4,1,0.705478,2,null,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,111,0,0,0,11,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,25,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
9,6,321,33,1,0.705478,31,null,0,11,0,4,6,15,2,3,29,0,0,2,0,0,15,1,151,0,0,0,111,1,1,1,14,0,17,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,1,216,12,0,0,0,0,0,0,0,19,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
9,7,321,48,1,0.705478,41,null,0,10,0,4,5,15,2,3,34,0,0,2,0,0,14,1,121,0,0,3,123,0,1,5,16,0,21,0,0,0,11,0,0,0,0,0,0,0,0,0,1,0,0,1,219,12,0,0,0,0,0,0,0,21,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
9,6,321,5,1,0.705478,3,null,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,111,0,0,0,15,2,1,0,8,2,6,0,0,0,7,0,0,0,0,0,0,0,0,0,2,0,0,1,2,1,0,0,0,0,0,0,0,4,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
9,4,321,4,1,0.705478,2,null,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,111,0,0,0,12,0,1,0,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,27,1,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
12,9,195,65,2,0.907272,55,null,0,14,0,9,5,21,2,6,45,0,0,2,0,0,23,1,161,0,0,0,37,3,0,14,27,7,17,0,0,0,1,0,72,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
12,10,195,42,2,0.907272,38,null,0,15,0,7,5,22,3,8,34,0,0,3,0,0,22,1,131,0,0,1,30,3,0,50,46,2,45,0,0,0,24,0,96,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,5,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
12,3,195,12,2,0.907272,10,null,0,3,0,1,1,7,0,1,8,0,0,0,0,0,4,1,111,0,0,0,1,0,0,0,4,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,4,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,2,195,38,2,0.907272,25,null,0,5,0,2,0,7,0,3,10,0,0,0,0,0,7,1,141,0,0,0,3,0,0,0,7,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,6,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13,5,260,3,1,0,3,null,0,1,0,2,0,3,0,0,3,0,0,0,0,0,3,1,1101,0,0,0,216,2,0,24,80,1,37,0,8,0,34,1,0,1,0,0,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19,3,198,21,1,0,19,null,0,2,0,2,2,6,2,2,17,0,0,2,0,0,4,1,111,0,0,0,12,0,0,2,9,0,110,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21,6,160,1,1,1,0,null,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,1,141,0,0,0,9,1,0,1,13,0,15,0,0,0,10,0,0,0,0,0,0,0,0,1,0,0,0,0,9,1,0,0,0,0,0,0,0,18,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21,7,160,1,1,1,0,null,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,1,121,0,0,3,17,0,0,3,15,0,19,0,0,0,10,0,0,0,0,0,0,0,0,1,1,0,0,0,10,1,0,0,0,0,0,0,0,18,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20,3,190,74,1,0,62,null,0,29,0,11,11,41,0,9,50,0,0,0,0,0,40,1,18,0,0,0,1,0,0,0,27,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,34,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
21,5,156,27,3,0.720251,17,null,0,3,0,1,3,5,1,2,7,0,0,1,0,0,4,1,121,0,0,0,14,0,1,0,9,0,19,0,0,0,7,0,16,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,6,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0
21,2,156,6,3,0.720251,3,null,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,141,0,0,0,12,1,2,4,18,2,5,0,0,0,7,0,9,0,0,0,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,13,6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
21,3,156,12,3,0.720251,6,null,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,121,0,0,0,10,0,0,2,10,1,13,0,0,0,6,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
21,4,156,10,3,0.720251,5,null,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,111,0,0,0,1,0,0,0,3,0,0,0,0,0,8,0,3,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,6,4,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,1
21,22,156,4,3,0.720251,2,null,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,141,0,0,0,23,5,5,21,33,1,34,0,0,0,19,0,1,0,0,0,2,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,20,31,1,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,2,0,0,0,0,0,0,0,0,0
21,2,156,6,3,0.720251,3,null,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,121,0,0,0,3,0,0,2,7,0,7,0,0,0,1,0,2,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0
21,12,156,18,3,0.720251,9,null,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,171,0,0,0,8,3,0,0,39,2,20,0,0,0,17,0,19,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,21,0,0,0,0,0,0,0,17,0,0,0,0,0,15,0,0,0,6,0,0,0,0,0,0,0,0,1
21,7,156,10,3,0.720251,5,null,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,111,0,0,0,2,0,1,0,18,0,8,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,10,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
21,1,156,8,3,0.720251,4,null,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,111,0,0,0,2,0,0,0,13,0,4,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,5,7,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21,3,156,6,3,0.720251,3,null,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,111,0,0,0,1,1,0,0,2,0,4,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,1,9,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21,3,156,9,3,0.720251,7,null,0,1,0,1,1,3,1,1,5,0,0,0,0,1,2,1,111,0,0,0,8,1,0,0,13,1,3,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,15,1,0,0,0,0,0,0,0,10,11,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,1
21,2,156,16,3,0.720251,8,null,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,111,0,0,0,3,5,0,2,19,3,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,14,2,0,0,0,0,0,0,1,21,16,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,1
21,1,156,109,3,0.720251,109,null,1,39,0,16,22,64,8,19,109,0,1,5,1,2,54,1,121,0,0,0,8,2,0,0,14,0,12,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2,0,0,0,0,0,0,0,12,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
21,3,156,13,3,0.720251,11,null,0,1,0,1,1,5,1,1,9,0,0,1,0,0,3,1,111,0,0,0,8,1,1,5,0,0,16,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,1
21,22,156,26,3,0.720251,23,null,1,7,0,2,5,17,1,2,20,0,0,0,0,1,9,1,1161,0,0,0,12,0,1,8,32,1,33,0,0,3,18,0,32,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,21,38,8,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
21,0,156,110,3,0.720251,16,null,-1,-32,0,-11,-13,-56,-3,-11,-78,0,-1,0,0,-2,-46,1,111,0,0,0,10,2,0,1,10,0,38,0,0,0,8,0,0,0,0,0,0,0,2,0,0,0,0,0,5,1,0,0,0,0,0,0,0,9,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
