@relation 'MyHadoop-weka.filters.unsupervised.attribute.Remove-R1-2-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.CfsSubsetEval -P 1 -E 1-Sweka.attributeSelection.BestFirst -D 1 -N 5'

@attribute commit_day {' Tuesday',' Wednesday',' Thursday',' Friday',' Monday',' Saturday',' Sunday'}
@attribute commit_hour numeric
@attribute change_log_length numeric
@attribute RatioCommentToCode_delta numeric
@attribute s24 numeric
@attribute s26 numeric
@attribute s28 numeric
@attribute s53 numeric
@attribute s56 numeric
@attribute s94 numeric
@attribute s170 numeric
@attribute s204 numeric
@attribute s252 numeric
@attribute s253 numeric
@attribute s501 numeric
@attribute s586 numeric
@attribute s665 numeric
@attribute s744 numeric
@attribute s804 numeric
@attribute s814 numeric
@attribute s953 numeric
@attribute s1073 numeric
@attribute s1076 numeric
@attribute s1108 numeric
@attribute s1247 numeric
@attribute s2418 numeric
@attribute s2622 numeric
@attribute s2718 numeric
@attribute s4080 numeric
@attribute s4108 numeric
@attribute s7268 numeric
@attribute s7312 numeric
@attribute s8576 numeric
@attribute s9215 numeric
@attribute s10796 numeric
@attribute s14398 numeric
@attribute s31243 numeric
@attribute s33098 numeric
@attribute s33551 numeric
@attribute s33576 numeric
@attribute s34089 numeric
@attribute s34455 numeric
@attribute s34685 numeric
@attribute s34699 numeric
@attribute bug_introducing {0,1}

@data
' Friday',13,386,0,4241,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0
' Friday',13,386,0,441,1,1,0,0,0,1,0,0,0,0,0,0,12,0,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
' Friday',13,386,0.01,441,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
' Friday',13,386,0,4401,1,1,0,0,0,2,0,0,0,0,0,0,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
' Friday',13,199,0,2121,1,1,0,0,0,4,0,0,0,0,0,1,4,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
' Friday',13,199,0,2241,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0
' Friday',13,199,0,241,1,1,0,0,0,1,0,0,0,0,0,0,12,0,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
' Friday',13,199,0.01,241,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
' Friday',13,199,0,2391,1,1,0,0,0,2,0,0,0,0,0,0,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
' Friday',13,417,0,2121,1,1,0,0,0,4,0,0,0,0,0,1,4,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
' Friday',13,417,-0.01,261,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
' Friday',13,417,0,2381,1,11,0,0,0,3,0,0,0,1,0,0,3,2,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
' Friday',13,206,0,2121,1,1,0,0,0,4,0,0,0,0,0,1,4,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
' Friday',13,206,-0.01,261,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
' Friday',13,206,0,2381,1,11,0,0,0,3,0,0,0,1,0,0,3,2,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
' Friday',15,267,0,2121,1,1,0,0,0,4,0,0,0,0,0,1,4,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
' Friday',15,204,0,2121,1,1,0,0,0,4,0,0,0,0,0,1,4,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
' Friday',19,254,0,2401,1,1,0,0,0,2,0,0,0,0,1,0,6,0,2,0,0,0,44,4,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
' Friday',19,254,0.03,2101,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
' Friday',19,254,0.29,251,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
' Monday',1,196,0,2131,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
' Monday',1,196,0,281,1,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
' Monday',1,196,0,2511,1,1,0,0,0,1,0,0,0,0,0,0,3,0,1,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
' Monday',1,196,0,2141,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
' Monday',2,268,0.23,2401,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
' Monday',2,268,-0.02,271,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
' Monday',4,206,0,2391,1,1,0,0,0,2,0,0,0,0,0,0,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
' Monday',5,216,-0.01,2111,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
' Monday',5,201,0,2111,1,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
' Monday',7,540,0,2121,1,1,0,0,0,4,0,0,0,0,0,1,4,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
' Monday',7,540,0,2381,1,11,0,0,0,3,0,0,0,1,0,0,3,2,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
' Monday',7,540,0,2401,1,1,0,0,0,2,0,0,0,0,0,0,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
' Monday',7,183,0.45,261,1,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
' Monday',7,224,0.45,261,1,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
' Monday',7,224,0,2121,1,1,0,0,0,4,0,0,0,0,0,1,4,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
' Monday',7,224,0,2381,1,11,0,0,0,3,0,0,0,1,0,0,3,2,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
' Monday',7,224,0,2391,1,1,0,0,0,2,0,0,0,0,0,0,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
' Monday',8,249,0,2481,1,1,0,0,0,0,0,0,0,0,0,0,5,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
' Monday',8,249,0.57,2161,1,1,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
' Monday',8,249,0.42,2181,1,1,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
' Monday',8,249,-0.01,2391,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
' Monday',8,249,0.46,2121,1,1,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
' Monday',8,249,0.37,2181,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
' Monday',8,334,0,211,1,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
' Monday',8,334,0,2121,1,1,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
' Monday',8,267,0,2301,1,111,0,0,0,0,0,0,0,0,0,0,48,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0
' Monday',9,288,0.06,221,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
' Monday',10,206,0.06,221,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
' Monday',10,219,0,221,1,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
' Monday',10,207,0,221,1,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
' Monday',11,354,-0.01,271,1,11,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
' Monday',11,206,-0.01,271,1,11,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
' Monday',11,281,0,241,1,1,0,0,0,1,0,0,0,0,0,0,12,0,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
' Monday',12,208,0,241,1,1,0,0,0,1,0,0,0,0,0,0,12,0,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
' Monday',19,230,0,2241,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
' Monday',19,230,0,271,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
' Monday',19,230,0,2101,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
' Tuesday',5,281,0,2121,1,1,0,0,0,4,0,0,0,0,0,1,4,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
' Tuesday',5,281,0,241,1,1,0,0,0,1,0,0,0,0,0,0,12,0,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
' Tuesday',5,206,0,2121,1,1,0,0,0,4,0,0,0,0,0,1,4,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
' Tuesday',5,206,0,241,1,1,0,0,0,1,0,0,0,0,0,0,12,0,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
' Tuesday',6,265,0,2121,1,1,0,0,0,4,0,0,0,0,0,1,4,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
' Tuesday',6,268,0,2161,1,1,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,3,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
' Tuesday',6,268,0,241,1,1,0,0,0,1,0,0,0,0,0,0,12,0,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
' Tuesday',8,194,0,2161,1,1,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,3,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
' Tuesday',8,194,0,241,1,1,0,0,0,1,0,0,0,0,0,0,12,0,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
' Tuesday',21,224,-0.06,231,1,1,0,0,0,0,0,0,3,0,0,0,63,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
' Wednesday',5,178,0,1151,1,0,0,0,3141,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
' Wednesday',5,178,0,161,1,0,0,0,341,0,0,0,0,0,0,0,0,0,0,171,0,0,0,4,0,0,0,1,7,0,0,0,0,0,0,6,0,0,0,0,0,0,0,1
' Wednesday',5,178,-0.12,1141,1,0,0,0,351,0,0,0,0,0,0,0,36,0,2,3,0,0,0,21,0,70,0,1,12,0,0,0,0,0,0,9,0,0,0,0,0,0,0,1
' Wednesday',5,178,0,1271,1,0,0,0,3291,0,0,0,0,0,0,0,4,17,1,44,0,0,0,2,0,0,0,1,26,0,0,0,0,0,0,6,0,0,0,0,0,0,0,1
' Wednesday',5,178,0,1201,1,0,0,0,3231,0,0,0,0,0,0,0,34,0,0,9,0,0,2,19,0,105,0,1,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
' Wednesday',5,178,0,161,1,0,0,0,361,0,0,0,0,0,0,0,2,0,0,4,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,1
' Wednesday',5,178,0.03,181,1,0,0,0,371,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
' Wednesday',5,178,0,191,1,0,0,0,361,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
' Wednesday',5,178,0.01,1101,1,0,0,0,351,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
' Wednesday',5,178,0,191,1,0,0,0,352,0,0,0,0,0,0,0,10,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
' Wednesday',5,178,0,1671,1,0,0,0,3331,0,0,0,0,0,0,0,20,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
' Wednesday',5,178,-0.02,1151,1,0,0,0,371,0,0,0,0,0,0,0,8,0,0,28,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
' Wednesday',5,178,0.01,1461,1,0,0,0,3341,0,0,0,0,0,0,0,39,311,0,35,0,0,1,1,1,0,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
' Wednesday',5,178,0.03,191,1,0,0,0,381,0,0,0,0,0,0,0,0,91,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
' Wednesday',5,178,0.02,161,1,0,0,0,361,0,0,0,0,0,0,0,0,11,0,1,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,3,0,0,0,0,0,0,0,1
' Wednesday',5,178,0,1201,1,0,0,0,3171,1,0,0,0,0,1,0,12,0,0,17,0,0,0,0,1,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
' Wednesday',5,178,0.03,161,1,0,0,0,351,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
' Wednesday',5,178,0.01,1301,1,0,0,0,3271,4,0,0,0,0,0,1,36,3,3,111,0,0,1,12,2,45,0,1,13,0,0,1,0,0,0,27,0,0,0,0,0,0,0,1
' Wednesday',5,178,0,1531,1,0,0,0,3691,0,0,0,0,0,0,5,15,35,1,1091,0,1,11,4,0,16,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
' Wednesday',5,178,0.01,161,1,0,0,0,371,1,0,0,0,0,0,0,12,0,1,1,0,0,0,6,2,15,0,1,16,0,0,0,0,0,0,18,0,0,0,0,0,0,0,1
' Wednesday',5,178,0.02,1111,1,0,0,0,3111,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,16,0,1,7,0,0,0,0,0,0,12,0,0,0,0,0,0,0,1
' Wednesday',5,178,0,1251,1,0,0,0,3241,0,0,0,0,0,0,0,2,0,0,4,0,0,3,0,0,16,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
' Wednesday',5,178,-0.11,1101,1,0,0,0,341,0,0,0,0,0,0,0,23,0,0,0,0,0,0,5,2,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
' Wednesday',5,178,0.02,1141,1,0,0,0,391,0,0,0,0,0,0,0,8,0,0,2,0,0,0,1,0,0,0,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
' Wednesday',5,178,-0.01,1181,1,0,0,0,3181,0,0,0,0,0,0,0,12,3,0,21,0,0,0,6,0,0,0,1,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
' Wednesday',5,178,0.11,151,1,0,0,0,331,0,0,0,0,0,0,0,22,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
' Wednesday',5,178,0.41,1181,1,0,0,0,3121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
' Wednesday',5,178,6.6,121,1,0,0,0,321,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
' Wednesday',5,178,0.49,161,1,0,0,0,321,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
' Wednesday',5,178,0.17,1261,1,0,0,0,321,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
' Wednesday',5,178,0.61,1281,1,0,0,0,3101,2,0,0,0,0,0,2,20,0,0,0,0,0,0,12,8,2,0,2,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,1
' Wednesday',5,178,6.79,121,1,0,0,0,321,0,0,0,0,0,0,0,14,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
' Wednesday',5,178,0.09,121,1,0,0,0,321,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
' Wednesday',5,178,0.56,1421,1,0,0,0,3361,2,0,0,0,6,0,0,46,4,4,14,0,0,0,12,6,32,0,2,26,0,0,0,0,0,0,8,0,0,0,0,0,0,0,1
' Wednesday',5,178,0.95,1241,1,0,0,0,3201,0,0,0,0,0,0,0,24,0,0,16,0,0,0,10,0,0,0,2,4,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1
' Wednesday',5,178,0.01,171,1,0,0,0,371,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,9,0,1,3,0,0,0,0,0,0,12,0,0,0,0,0,0,0,1
' Wednesday',6,225,0,2401,1,1,0,0,0,1,0,0,0,0,0,0,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
' Wednesday',14,208,0,261,1,1,0,0,0,1,0,0,0,0,0,0,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
' Wednesday',14,208,0,241,1,1,0,0,0,1,0,0,0,0,0,0,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
' Wednesday',14,204,0,261,1,1,0,0,0,1,0,0,0,0,0,0,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
' Wednesday',14,204,0,241,1,1,0,0,0,1,0,0,0,0,0,0,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
' Wednesday',15,223,0,251,0,1,0,0,0,1,0,0,0,0,0,0,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
' Wednesday',15,223,0,241,0,1,0,0,0,1,0,0,0,0,0,0,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
' Thursday',0,212,0.15,231,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
' Thursday',0,212,0,231,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
' Thursday',0,212,0.02,231,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
' Thursday',5,233,-0.01,3101,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
' Thursday',5,175,0.39,2141,1,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
' Thursday',5,189,-0.01,2101,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
' Thursday',5,189,0,261,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
' Thursday',5,189,-0.01,2381,0,1,0,0,0,2,0,0,0,0,0,0,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
' Thursday',6,184,0,241,0,1,0,0,0,1,0,0,0,0,0,0,12,0,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
' Thursday',6,184,0.06,221,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
' Thursday',6,184,0,2111,0,1,0,0,0,4,0,0,0,0,0,1,4,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
' Thursday',6,184,0,2241,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0
' Thursday',6,184,0,241,0,1,0,0,0,1,0,0,0,0,0,0,12,0,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
' Thursday',6,184,0.01,241,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
' Thursday',6,184,0,2381,0,1,0,0,0,2,0,0,0,0,0,0,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
' Thursday',7,184,0,2111,0,1,0,0,0,4,0,0,0,0,0,1,4,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
' Thursday',7,184,-0.01,261,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
' Thursday',7,184,0,2311,0,11,0,0,0,3,0,0,0,1,0,0,2,2,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
' Thursday',11,264,0,2381,1,11,0,0,0,3,0,0,0,1,0,0,3,2,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
' Thursday',11,206,0,2381,1,11,0,0,0,3,0,0,0,1,0,0,3,2,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
' Thursday',18,191,1.91,121,1,0,0,0,221,0,0,0,0,0,12,0,161,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
' Thursday',18,191,0.35,191,1,0,0,0,252,0,0,0,0,0,1,0,10,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
' Thursday',18,204,-4.94,111,1,0,0,0,211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
' Friday',0,373,0.07,251,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
' Friday',0,233,0.01,2101,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
' Friday',0,233,-0.01,271,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
' Friday',0,233,0,291,1,1,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
' Friday',0,190,0,231,1,1,0,0,0,2,0,0,3,0,0,0,63,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
' Friday',1,219,-0.02,291,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
