@relation 'MyAnt-weka.filters.unsupervised.attribute.Remove-R1-2-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.CfsSubsetEval-Sweka.attributeSelection.BestFirst -D 1 -N 5'

@attribute commit_hour numeric
@attribute cumulative_bug_count numeric
@attribute nd numeric
@attribute nf numeric
@attribute SEXP numeric
@attribute RatioCommentToCode numeric
@attribute AvgLineCode_delta numeric
@attribute CountStmtExe_delta numeric
@attribute CountDeclmethodNamePrivate_delta numeric
@attribute s11 numeric
@attribute s13 numeric
@attribute s22 numeric
@attribute s27 numeric
@attribute s47 numeric
@attribute s58 numeric
@attribute s61 numeric
@attribute s90 numeric
@attribute s130 numeric
@attribute s178 numeric
@attribute s270 numeric
@attribute s289 numeric
@attribute s348 numeric
@attribute s456 numeric
@attribute s649 numeric
@attribute s656 numeric
@attribute s678 numeric
@attribute s703 numeric
@attribute s759 numeric
@attribute s768 numeric
@attribute s856 numeric
@attribute s1082 numeric
@attribute s1119 numeric
@attribute s1123 numeric
@attribute s1303 numeric
@attribute s1695 numeric
@attribute s1773 numeric
@attribute s1785 numeric
@attribute s1973 numeric
@attribute s1982 numeric
@attribute s1989 numeric
@attribute s2130 numeric
@attribute s2176 numeric
@attribute s2192 numeric
@attribute s2332 numeric
@attribute s2375 numeric
@attribute s2578 numeric
@attribute s2978 numeric
@attribute s3490 numeric
@attribute s3554 numeric
@attribute s3794 numeric
@attribute s4204 numeric
@attribute s4733 numeric
@attribute s4982 numeric
@attribute s4994 numeric
@attribute s5053 numeric
@attribute s5182 numeric
@attribute s5305 numeric
@attribute s5531 numeric
@attribute s5575 numeric
@attribute s6876 numeric
@attribute s7684 numeric
@attribute bug_introducing {0,1}

@data
19,1,5,10,406,1.21,0,4,0,0,122,63,1,0,0,0,3,9,1,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,12,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19,0,5,10,406,1.89,1,11,1,0,111,34,1,0,0,0,2,6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0
19,0,5,10,406,9.14,-3,-10,0,0,191,21,1,3,0,0,2,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19,0,5,10,406,10.67,-3,-10,0,0,191,21,1,3,0,0,2,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19,0,5,10,406,6.36,-3,-9,0,0,1111,25,1,3,0,0,2,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19,3,5,10,406,0.79,-1,4,0,0,141,31,1,0,0,0,2,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,11,0,0,0,6,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
19,0,5,10,406,2.49,0,3,0,0,171,53,1,3,0,0,2,7,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,2,1,3,673,1.01,1,15,0,0,131,428,1,1,0,1,12,26,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,5,1,3,673,0.91,0,1,0,0,131,440,1,3,0,1,12,28,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5,18,0,6,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1
3,3,1,3,673,0.9,-2,-8,0,0,131,430,1,0,0,1,14,26,6,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,2,6,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14,22,2,2,667,1.12,0,0,0,0,151,1104,1,1,0,1,12,42,34,0,0,8,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,1,37,0,21,9,0,10,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
14,8,2,2,667,0.65,0,0,0,0,151,143,1,2,0,0,2,9,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,14,0,15,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,1,4,676,1.1,0,8,0,0,151,563,1,1,1,0,4,114,6,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,13,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0
1,1,1,4,676,1.62,0,0,0,0,191,5126,1,11,1,3,5,118,10,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,6,0,11,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,1,1,0,0,0
1,4,1,4,676,0.57,1,0,0,0,151,5100,1,1,1,0,11,118,15,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,12,2,9,0,0,0,0,0,0,1,1,8,0,0,0,0,0,0,2,0,0,0,1
1,13,1,4,676,0.49,0,13,0,0,151,5130,1,1,1,0,10,113,19,0,0,0,0,0,0,0,0,0,0,118,1,0,0,0,0,0,0,2,0,8,0,15,0,0,0,0,1,0,0,1,9,0,0,0,0,0,0,0,0,0,0,1
1,4,1,2,680,0.58,-1,3,0,0,151,4108,1,1,1,0,11,118,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,10,2,9,0,0,0,0,0,0,1,1,8,0,0,0,0,0,0,2,0,0,0,0
1,13,1,2,680,0.5,0,-3,0,0,151,4127,1,1,1,0,9,113,19,0,0,0,0,0,0,0,0,0,0,12,1,0,0,0,0,0,0,2,0,6,0,12,0,0,0,0,1,0,0,1,5,0,0,0,0,0,0,0,0,0,0,0
11,2,1,1,669,1.01,0,-1,0,0,131,26,1,1,0,1,2,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,9,1,1,670,0.96,0,0,0,0,131,55,1,4,0,2,8,6,30,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,4,7,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,3,1,1,671,0.81,0,0,0,0,151,334,1,4,0,1,4,6,41,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5,13,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13,10,1,1,672,0.89,1,8,0,0,131,55,1,14,0,2,8,16,30,0,0,0,0,0,0,0,0,0,2,0,2,0,1,0,0,0,0,0,4,11,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
8,4,1,1,673,0.79,0,5,0,0,111,2131,1,0,0,4,2,24,8,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,1,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13,6,1,1,682,0.91,-1,13,3,0,162,2138,1,2,0,0,16,114,13,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,6,2,0,1,20,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1
9,8,1,1,674,0.63,0,4,0,0,151,243,1,12,1,0,2,9,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,14,0,13,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,12,2,6,675,0.69,-5,-25,-1,0,1141,84,1,1,1,1,4,16,7,0,0,2,0,0,0,0,1,2,1,0,0,1,0,1,0,0,0,0,6,10,0,28,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
12,1,2,6,675,0.56,15,93,0,0,1101,56,1,2,1,2,6,22,6,0,0,0,0,0,0,0,2,2,0,0,0,1,0,1,0,0,0,0,10,0,0,8,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
12,1,2,6,675,1.37,33,11,0,0,1101,34,1,0,1,0,4,10,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,1,0,0,0,0,2,12,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,1
12,1,2,6,675,7.36,1,0,0,0,1101,52,1,0,1,0,4,16,0,0,0,0,0,0,0,0,2,2,0,0,0,1,0,1,0,0,0,0,4,4,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
12,1,2,6,675,1.91,13,19,2,0,181,52,1,2,1,0,4,12,0,0,0,0,2,0,0,0,0,2,0,0,0,1,0,1,0,0,0,0,4,18,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
12,1,2,6,675,1.62,27,7,0,0,1101,36,1,0,1,0,4,10,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,1,0,0,0,0,2,12,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,1
14,17,1,1,34,0.47,0,1,0,0,161,75,1,4,0,1,4,15,31,0,0,0,0,0,0,12,0,0,5,0,8,0,0,0,0,0,0,0,1,12,0,21,6,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
12,12,1,1,104,0.69,0,0,0,0,1111,55,1,1,0,0,3,9,3,0,0,2,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,5,9,0,20,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15,2,1,1,105,1.01,0,1,0,0,131,26,1,1,0,1,2,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,12,2,5,681,0.67,1,0,0,0,1111,53,1,1,1,0,3,9,3,0,0,2,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,5,9,0,22,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,1,2,5,681,0.53,-3,3,0,0,151,28,1,1,1,1,3,11,3,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,5,0,0,6,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,1,2,5,681,6.85,0,0,0,0,151,30,1,0,1,0,2,8,4,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,1,2,5,681,1.84,1,2,0,0,141,26,1,1,1,0,2,6,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,9,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,1,2,5,681,1.35,11,14,0,0,1111,40,1,0,1,0,2,8,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,2,12,0,0,0,1,0,0,1,0,0,4,0,0,0,0,0,0,0,0,0,0,1,1
12,8,1,1,686,0.65,0,3,0,0,151,44,1,2,0,1,2,215,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,18,0,13,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,4,1,1,687,0.4,1,7,0,0,141,33,1,1,1,0,3,8,18,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,2,2,10,0,6,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1
13,23,2,2,688,1.12,0,0,0,0,151,103,1,11,1,1,12,142,131,0,0,8,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,1,37,0,21,9,0,10,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
13,1,2,2,688,1.16,-6,-11,0,0,121,24,1,1,1,0,2,111,122,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,8,0,5,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
13,2,1,1,690,1.61,-2,1,0,0,121,18,1,11,1,0,13,6,1,0,0,0,0,0,0,110,0,0,2,0,0,0,0,0,21,0,0,0,1,4,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
21,5,1,1,35,0.83,0,0,0,0,181,33,1,5,0,1,5,18,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
19,1,1,1,8,1.49,1,9,0,0,151,338,1,1,1,0,2,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,6,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19,14,1,1,9,0.28,0,2,0,0,141,215,1,2,0,0,2,6,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19,1,1,1,10,1.06,9,78,6,0,181,1100,1,0,1,0,6,20,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,14,0,30,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,1
6,12,1,1,691,0.67,0,0,0,0,1111,253,1,1,1,0,3,19,3,0,0,2,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,5,9,0,20,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,23,1,1,692,0.43,0,2,0,0,141,154,1,4,0,6,13,23,16,0,0,0,0,0,0,0,1,0,3,0,1,0,0,0,0,0,0,9,3,14,7,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
10,1,1,2,683,0.78,11,71,2,0,1161,1158,1,18,1,0,4,16,36,0,2,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,10,0,16,0,0,0,0,0,0,0,2,12,0,0,0,0,0,0,0,0,0,0,1
10,1,1,2,683,1.58,0,4,0,0,191,1128,1,11,1,3,5,18,10,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,6,0,7,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,1,1,0,0,0
8,2,1,1,11,0.45,0,2,0,0,141,36,1,15,1,11,3,12,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,2,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
12,1,5,19,416,0.63,5,55,0,0,241,114,1,18,0,2,4,14,4,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,1
12,0,5,19,416,1.63,5,20,0,0,241,78,1,4,0,0,6,12,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0
12,0,5,19,416,1.76,3,0,0,0,231,29,1,4,0,0,3,5,14,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,3,5,19,416,2.15,0,0,0,0,251,38,1,7,0,0,4,7,6,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4,0,0,2,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,0,5,19,416,13.6,-2,-7,0,0,211,30,1,5,0,0,2,5,0,0,0,0,0,1,0,10,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,1,5,19,416,3.21,0,0,0,0,211,20,1,1,0,0,2,5,0,0,0,0,0,1,0,10,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,1,5,19,416,2.4,0,0,0,0,211,21,1,1,0,0,3,5,14,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,0,5,19,416,2.54,6,-2,0,0,291,34,1,4,0,0,2,5,0,0,0,0,0,1,0,10,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,0,5,19,416,1.34,23,20,0,0,2141,62,1,0,0,0,6,10,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,0,5,19,416,0.63,8,83,7,0,221,52,1,4,0,0,8,10,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,4,5,19,416,0.81,2,9,0,0,241,57,1,0,0,1,5,10,4,0,0,0,0,11,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,14,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0
12,1,5,19,416,1.19,0,4,0,0,222,63,1,0,0,0,5,9,1,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,10,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,2,5,19,416,1.69,0,0,0,0,241,26,1,0,0,0,2,5,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
12,0,5,19,416,3.88,2,-2,0,0,291,22,1,1,0,0,2,5,0,0,0,0,0,1,0,10,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,0,5,19,416,5.67,0,-5,0,0,291,24,1,5,0,0,2,5,0,0,0,0,0,1,0,10,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,1,5,19,416,1.35,1,2,0,0,251,19,1,0,0,0,2,6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
12,0,5,19,416,4.06,2,-2,0,0,291,22,1,5,0,0,2,5,0,0,0,0,0,1,0,10,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,0,5,19,416,8,0,-6,0,0,271,22,1,4,0,0,2,5,0,0,0,0,0,1,0,10,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,4,5,19,416,0.73,4,17,0,0,241,41,1,0,0,0,4,5,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,16,0,0,0
9,2,1,1,693,0.9,0,13,0,0,161,32,1,14,1,0,2,14,40,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,1,7,11,0,5,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,1
10,2,1,1,694,0.84,1,4,0,0,141,22,1,2,1,0,2,10,31,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,3,12,0,4,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
10,3,1,1,695,1.58,-1,2,1,0,141,38,1,12,1,0,2,5,8,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,5,0,7,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1
10,1,1,1,696,3.26,-1,1,0,0,121,15,1,1,1,0,2,5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,4,1,1,697,0.79,0,0,0,1,111,131,1,0,0,4,2,24,8,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,1,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,1,1,1,698,1.95,0,0,0,0,141,142,1,2,1,0,6,18,111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,10,1,1,699,0.76,4,20,0,0,151,141,1,2,1,0,12,16,6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,1,13,0,6,0,1,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,1
11,12,1,1,700,0.55,1,4,0,0,131,154,1,1,1,0,2,12,10,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,12,0,22,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
12,9,1,1,701,0.63,0,5,0,0,151,243,1,2,0,2,2,111,116,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,5,22,0,17,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
12,1,1,1,98,1.18,7,25,0,0,161,40,1,12,1,2,4,14,16,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,4,6,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6,1,1,1,12,0.75,0,6,0,0,141,854,1,12,1,0,3,314,14,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,9,0,19,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0
9,1,1,1,702,2.83,5,8,0,0,141,40,1,12,1,0,4,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,2,4,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
12,1,1,2,703,1.24,8,35,0,0,1161,70,1,12,1,0,4,12,6,0,0,0,0,0,2,0,0,0,6,0,12,0,0,0,0,0,0,0,2,10,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
12,1,1,2,703,1.03,5,39,2,0,141,52,1,12,1,2,4,10,4,0,0,0,0,0,2,0,0,0,6,0,8,0,0,0,0,0,0,0,2,0,0,16,0,0,4,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1
13,9,1,1,705,1.1,-1,2,0,0,141,22,1,2,0,1,2,10,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,2,1,1,706,1.38,5,13,0,0,121,52,1,13,1,0,2,7,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,31,0,0,0,1,6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
15,1,1,1,0,0.61,1,16,0,0,121,69,1,9,0,1,2,7,2,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0
15,0,1,2,1,3.04,4,8,0,0,141,36,1,4,0,0,4,10,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15,0,1,2,1,1.3,1,12,1,0,121,43,1,2,0,0,3,6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
15,0,1,1,3,1.58,0,1,0,0,141,18,1,2,0,0,2,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15,3,1,1,4,2.15,0,0,0,0,131,41,1,3,0,0,4,7,6,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4,0,0,2,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15,0,1,1,5,1.34,0,0,0,0,171,131,1,0,0,0,3,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15,4,1,1,6,0.83,-1,1,0,0,141,56,1,0,0,1,4,10,4,0,0,0,0,11,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,13,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0
15,0,1,1,7,1.09,8,69,1,0,161,122,1,4,0,0,4,16,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,2,6,0,0,0
18,0,1,1,8,1.16,1,7,0,0,121,45,1,2,0,1,3,8,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
20,0,1,1,9,0.58,0,28,2,0,111,44,1,2,0,0,4,7,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,2,1,2,685,0.82,-1,17,3,0,1121,102,1,16,1,2,2,8,32,0,1,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,2,9,0,22,0,0,0,0,0,0,0,1,6,0,0,0,0,0,0,0,0,0,0,1
3,1,1,2,685,1.01,13,26,0,0,1141,46,1,12,1,0,4,10,16,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4,1,1,1,99,0.72,10,50,0,0,181,46,1,1,1,0,8,110,12,0,0,0,1,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,2,10,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4,1,1,1,100,0.91,10,51,1,0,1221,70,1,14,1,0,6,112,40,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,2,24,0,10,2,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1
5,3,1,1,101,1.02,-1,34,-1,0,1181,155,1,7,1,13,7,18,67,0,2,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,1,20,0,47,0,1,4,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,1
